id,1,2,3,4
45288,597,215,12,0
45289,276,535,65,0
45290,0,18,222,473
45291,21,246,536,66
45292,67,523,605,92
45293,25,457,72,0
45294,62,483,213,18
45295,21,188,502,44
45296,0,18,232,525
45297,66,543,231,16
45298,20,174,445,62
45299,230,540,76,0
45300,0,26,217,497
45301,258,707,67,0
45302,576,235,19,0
45303,25,314,895,115
45304,31,329,670,67
45305,562,184,16,0
45306,66,447,197,11
45307,719,272,15,0
45308,38,390,670,82
45309,37,356,1483,200
45310,71,559,271,17
45311,64,490,214,23
45312,14,207,450,65
45313,0,20,314,1225
45314,218,484,51,0
45315,0,22,187,525
45316,12,247,499,62
45317,22,203,510,50
45318,0,60,501,236
45319,14,202,223,18
45320,18,187,465,54
45321,0,18,213,220
45322,201,429,67,0
45323,229,533,61,0
45324,0,26,205,463
45325,23,232,487,56
45326,90,892,600,49
45327,14,224,466,47
45328,0,55,475,212
45329,62,483,223,18
45330,37,252,531,69
45331,67,561,295,24
45332,0,20,252,638
45333,811,258,23,0
45334,539,990,139,1
45335,64,521,202,14
45336,581,220,29,0
45337,318,582,62,0
45338,23,230,558,63
45339,22,219,507,73
45340,240,493,52,0
45341,0,44,485,475
45342,0,78,587,301
45343,0,58,527,186
45344,228,518,53,0
45345,524,223,19,0
45346,21,227,447,48
45347,0,56,532,269
45348,13,240,787,107
45349,17,209,473,68
45350,15,199,564,54
45351,0,17,216,477
45352,280,674,75,0
45353,61,535,235,12
45354,262,695,70,0
45355,49,378,42,0
45356,48,543,206,16
45357,66,502,248,24
45358,0,65,458,194
45359,2,131,905,275
45360,0,20,231,518
45361,0,37,357,659
45362,0,66,439,243
45363,64,560,247,21
45364,491,233,28,0
45365,66,543,265,20
45366,83,801,284,26
45367,0,26,239,659
45368,48,327,49,0
45369,21,163,180,19
45370,130,902,300,25
45371,0,58,437,177
45372,91,828,279,19
45373,117,967,257,23
45374,640,248,15,0
45375,0,16,213,473
45376,0,64,451,204
45377,70,565,188,19
45378,0,76,557,194
45379,16,195,439,51
45380,15,212,550,69
45381,17,239,545,70
45382,0,14,206,424
45383,3,25,245,474
45384,0,66,608,205
45385,0,59,580,229
45386,0,25,255,458
45387,51,420,203,19
45388,74,598,224,20
45389,63,538,213,25
45390,0,308,2459,1407
45391,58,541,238,21
45392,1034,1316,148,0
45393,0,58,532,540
45394,0,69,484,210
45395,3,12,246,549
45396,0,24,203,489
45397,186,538,63,0
45398,568,229,22,0
45399,71,519,195,20
45400,640,272,23,0
45401,639,261,26,0
45402,70,496,229,26
45403,0,62,578,257
45404,0,48,381,34
45405,0,45,273,33
45406,0,22,269,687
45407,18,240,649,61
45408,0,63,473,218
45409,24,219,470,58
45410,0,25,359,1015
45411,0,56,428,209
45412,0,75,566,252
45413,1,58,518,243
45414,110,881,355,19
45415,27,202,459,53
45416,64,660,242,20
45417,555,567,72,0
45418,10,207,468,47
45419,510,189,20,0
45420,130,1289,304,12
45421,199,643,87,0
45422,0,13,189,493
45423,561,860,91,0
45424,516,198,17,0
45425,212,551,67,0
45426,201,444,56,0
45427,0,16,288,745
45428,1073,415,48,0
45429,87,735,228,11
45430,19,204,489,58
45431,0,72,498,205
45432,0,23,240,262
45433,96,872,584,66
45434,0,35,343,628
45435,0,52,510,255
45436,21,253,614,70
45437,32,303,721,71
45438,237,695,87,0
45439,203,500,52,0
45440,22,258,615,65
45441,62,416,175,15
45442,1946,2756,512,23
45443,64,551,205,21
45444,0,50,467,234
45445,59,614,228,19
45446,192,1834,1374,136
45447,73,623,269,23
45448,60,518,253,26
45449,93,596,238,24
45450,0,29,182,568
45451,57,552,251,15
45452,0,66,537,226
45453,21,224,580,80
45454,16,174,172,20
45455,169,1622,811,88
45456,221,511,45,0
45457,0,24,221,559
45458,529,245,26,0
45459,234,589,82,0
45460,19,205,548,73
45461,0,12,247,577
45462,216,566,70,4
45463,18,210,481,58
45464,215,472,53,0
45465,212,531,65,0
45466,217,483,55,0
45467,68,523,231,20
45468,0,45,445,723
45469,78,563,297,25
45470,51,506,219,19
45471,24,200,519,68
45472,0,35,508,181
45473,263,853,98,1
45474,585,233,21,0
45475,0,72,660,234
45476,488,190,17,0
45477,0,80,712,247
45478,0,25,265,552
45479,16,226,506,56
45480,0,31,305,624
45481,492,203,20,0
45482,1,20,241,492
45483,523,210,18,0
45484,131,965,538,62
45485,0,78,527,246
45486,17,213,493,52
45487,1,58,509,382
45488,65,592,255,19
45489,21,226,498,58
45490,0,64,523,317
45491,14,167,178,16
45492,222,471,54,2
45493,0,70,456,178
45494,25,234,485,54
45495,640,301,24,0
45496,0,33,308,564
45497,0,24,223,554
45498,0,72,477,246
45499,18,221,460,48
45500,28,224,541,60
45501,0,43,348,32
45502,15,217,515,73
45503,0,82,588,256
45504,23,212,211,35
45505,0,57,464,214
45506,0,56,505,222
45507,80,588,253,22
45508,0,42,285,40
45509,548,207,17,0
45510,52,500,240,18
45511,15,278,635,69
45512,221,504,82,0
45513,79,678,280,18
45514,595,238,11,0
45515,593,260,21,0
45516,0,66,527,223
45517,177,448,41,0
45518,0,17,234,696
45519,0,24,223,574
45520,2,252,902,93
45521,883,602,68,0
45522,0,18,219,495
45523,53,497,216,14
45524,1,55,551,216
45525,0,51,463,170
45526,0,26,212,522
45527,0,26,242,572
45528,198,476,60,0
45529,102,766,242,11
45530,301,589,69,0
45531,0,81,639,334
45532,510,234,15,0
45533,0,52,514,278
45534,600,221,27,0
45535,478,207,22,0
45536,394,747,93,0
45537,210,499,64,0
45538,0,16,167,466
45539,49,470,214,22
45540,33,312,658,85
45541,24,192,503,65
45542,0,14,180,452
45543,0,26,248,644
45544,69,497,239,24
45545,0,61,507,246
45546,479,206,21,0
45547,622,341,29,0
45548,503,224,27,0
45549,492,206,15,0
45550,0,50,361,55
45551,18,266,743,81
45552,55,445,203,18
45553,28,223,638,84
45554,997,654,54,0
45555,74,519,224,20
45556,0,69,600,215
45557,351,682,88,0
45558,0,33,592,256
45559,83,639,210,19
45560,0,27,235,522
45561,76,628,241,22
45562,555,194,33,0
45563,0,84,691,1100
45564,60,555,218,16
45565,218,519,58,0
45566,18,257,515,65
45567,0,18,155,145
45568,19,253,725,99
45569,0,77,477,219
45570,0,58,487,223
45571,1,26,220,473
45572,69,579,397,46
45573,0,56,536,231
45574,605,281,27,0
45575,0,62,499,241
45576,38,321,34,0
45577,556,218,15,1
45578,0,26,280,585
45579,244,519,56,0
45580,0,33,306,577
45581,222,674,89,0
45582,254,662,97,0
45583,79,536,262,24
45584,2,17,238,445
45585,0,29,298,570
45586,0,47,481,204
45587,20,197,466,48
45588,511,214,22,0
45589,0,14,225,538
45590,0,66,540,227
45591,0,77,680,397
45592,206,476,60,0
45593,46,405,749,214
45594,0,31,265,559
45595,263,688,73,0
45596,61,642,236,19
45597,21,352,1474,160
45598,1519,1239,131,0
45599,570,233,19,0
45600,47,508,241,18
45601,49,548,261,18
45602,209,518,82,0
45603,914,906,87,0
45604,222,619,81,0
45605,49,511,893,108
45606,0,21,235,537
45607,537,271,23,0
45608,0,53,473,198
45609,1,85,656,288
45610,53,469,214,28
45611,1,44,504,205
45612,56,518,205,16
45613,584,216,28,0
45614,467,201,19,0
45615,20,242,569,67
45616,231,651,78,0
45617,181,472,54,1
45618,48,332,35,0
45619,0,19,187,515
45620,298,559,83,0
45621,523,243,25,0
45622,0,90,848,234
45623,47,499,210,16
45624,481,200,18,0
45625,30,314,563,70
45626,0,20,273,577
45627,662,251,34,151
45628,207,553,68,0
45629,1,21,172,438
45630,57,535,207,25
45631,212,490,49,0
45632,535,200,20,0
45633,229,591,65,0
45634,77,855,578,59
45635,0,70,534,215
45636,265,520,68,0
45637,27,214,531,57
45638,0,23,189,561
45639,494,223,26,0
45640,1,74,568,201
45641,4,15,188,487
45642,59,517,222,28
45643,63,506,196,14
45644,51,416,198,17
45645,0,52,548,278
45646,1276,660,70,0
45647,4,180,499,57
45648,227,486,58,0
45649,0,20,248,519
45650,722,373,41,0
45651,0,57,431,229
45652,48,504,223,19
45653,483,194,20,0
45654,0,158,1463,375
45655,0,21,186,431
45656,242,665,102,0
45657,204,431,63,0
45658,253,501,82,0
45659,231,494,55,0
45660,0,23,219,601
45661,251,506,56,0
45662,0,20,203,473
45663,362,610,96,0
45664,533,219,24,0
45665,329,230,13,0
45666,223,527,67,0
45667,232,523,58,0
45668,99,766,292,20
45669,0,58,506,235
45670,0,246,581,304
45671,0,17,231,558
45672,17,225,494,64
45673,67,558,255,18
45674,157,161,14,0
45675,19,310,1220,126
45676,14,216,532,69
45677,20,228,479,60
45678,560,232,19,0
45679,13,213,474,60
45680,0,64,593,186
45681,62,598,274,24
45682,22,242,505,67
45683,211,545,75,0
45684,63,533,251,16
45685,0,71,559,243
45686,904,328,32,0
45687,236,473,57,0
45688,489,211,11,0
45689,642,370,30,0
45690,15,222,582,64
45691,25,238,510,63
45692,869,327,20,0
45693,486,247,19,0
45694,15,199,477,66
45695,39,229,485,59
45696,21,233,494,61
45697,0,97,668,219
45698,0,17,244,486
45699,14,193,526,53
45700,278,561,45,0
45701,609,965,100,0
45702,598,249,24,0
45703,0,11,225,608
45704,495,235,23,0
45705,253,636,74,0
45706,15,194,402,56
45707,464,219,17,0
45708,0,62,569,220
45709,0,67,773,1014
45710,23,304,927,116
45711,193,199,21,0
45712,224,503,69,0
45713,540,256,23,0
45714,60,448,248,15
45715,2,19,205,540
45716,641,988,105,0
45717,67,522,277,27
45718,21,264,524,59
45719,58,521,240,19
45720,61,566,310,26
45721,19,239,530,70
45722,594,245,17,1
45723,35,485,223,13
45724,17,249,514,66
45725,288,567,56,0
45726,0,30,326,697
45727,569,239,19,0
45728,529,222,22,0
45729,491,215,26,0
45730,0,19,247,519
45731,190,454,56,0
45732,18,205,525,76
45733,0,31,247,568
45734,231,504,57,0
45735,64,563,226,18
45736,687,274,20,0
45737,480,218,16,0
45738,0,28,232,557
45739,63,514,242,29
45740,0,63,609,212
45741,569,232,22,0
45742,492,227,26,0
45743,20,224,521,62
45744,671,274,31,0
45745,169,1467,612,59
45746,250,443,57,0
45747,223,474,62,0
45748,542,242,25,0
45749,306,526,75,0
45750,909,228,20,0
45751,0,14,265,616
45752,26,269,504,61
45753,0,147,1134,303
45754,0,55,479,203
45755,63,556,222,17
45756,12,211,472,70
45757,0,76,607,223
45758,656,864,116,0
45759,24,272,789,106
45760,487,217,16,0
45761,217,463,79,0
45762,651,368,46,0
45763,0,17,203,475
45764,22,195,170,24
45765,55,564,203,13
45766,115,947,706,81
45767,0,25,265,679
45768,223,565,80,0
45769,267,557,50,0
45770,76,735,1549,194
45771,0,23,252,492
45772,63,540,227,14
45773,225,527,63,0
45774,0,16,212,542
45775,0,57,451,193
45776,278,833,104,0
45777,22,214,504,65
45778,0,54,454,216
45779,493,216,24,0
45780,141,1228,506,52
45781,0,63,649,1037
45782,460,204,19,0
45783,112,1162,811,78
45784,261,499,65,0
45785,59,481,237,21
45786,60,510,203,21
45787,0,58,530,286
45788,0,15,218,458
45789,243,585,74,0
45790,1592,2762,839,72
45791,411,210,15,0
45792,0,27,200,485
45793,0,16,247,465
45794,0,69,581,199
45795,54,629,275,18
45796,197,406,57,0
45797,563,250,25,0
45798,229,503,48,0
45799,24,204,449,55
45800,33,280,568,82
45801,207,570,71,0
45802,0,50,484,232
45803,12,211,515,64
45804,19,185,195,25
45805,17,247,531,69
45806,63,553,224,27
45807,0,24,215,454
45808,53,431,194,19
45809,64,515,221,12
45810,0,17,212,547
45811,0,21,235,559
45812,0,22,191,571
45813,22,239,739,85
45814,0,77,639,273
45815,2,16,216,573
45816,0,22,176,456
45817,0,22,233,544
45818,0,44,426,855
45819,372,663,100,0
45820,0,91,703,354
45821,0,57,484,234
45822,0,98,1040,1080
45823,31,283,644,82
45824,545,234,24,0
45825,54,455,236,17
45826,1201,316,16,0
45827,0,16,178,467
45828,538,210,18,0
45829,510,215,17,0
45830,52,497,229,19
45831,60,432,240,19
45832,250,529,56,0
45833,258,705,89,0
45834,17,206,465,72
45835,0,43,582,1269
45836,26,259,590,67
45837,0,8,194,560
45838,259,699,80,0
45839,0,73,518,209
45840,0,29,279,531
45841,21,222,572,64
45842,205,550,69,0
45843,63,445,204,26
45844,600,260,17,0
45845,58,528,266,17
45846,0,55,348,45
45847,813,515,53,0
45848,575,270,21,0
45849,3,23,275,610
45850,71,551,213,20
45851,154,173,20,0
45852,166,1521,933,118
45853,0,18,182,489
45854,650,226,20,0
45855,264,243,30,0
45856,0,82,575,226
45857,0,67,570,233
45858,70,544,167,21
45859,158,158,19,0
45860,221,527,66,1
45861,0,88,749,246
45862,0,21,186,505
45863,670,201,16,0
45864,29,314,500,58
45865,234,491,48,0
45866,299,579,74,0
45867,0,25,215,538
45868,66,502,213,10
45869,70,581,349,23
45870,75,675,312,24
45871,507,216,19,0
45872,0,25,179,520
45873,54,521,250,20
45874,23,274,850,106
45875,0,90,864,533
45876,156,1276,314,16
45877,0,32,246,514
45878,33,393,623,82
45879,56,521,193,15
45880,485,222,29,0
45881,0,46,535,886
45882,22,220,570,62
45883,0,15,218,666
45884,21,188,509,51
45885,649,317,31,0
45886,584,232,24,0
45887,264,661,95,0
45888,516,212,23,0
45889,32,246,487,71
45890,475,224,17,0
45891,594,229,33,0
45892,0,29,263,590
45893,758,247,21,0
45894,41,548,188,19
45895,24,245,494,65
45896,0,49,526,212
45897,20,234,573,74
45898,2,14,219,560
45899,0,12,197,545
45900,0,12,205,519
45901,25,210,496,50
45902,0,18,202,423
45903,59,483,172,27
45904,0,72,623,1207
45905,27,240,540,70
45906,0,53,555,237
45907,55,501,246,24
45908,0,15,246,552
45909,244,499,71,0
45910,54,462,225,19
45911,198,499,64,0
45912,0,63,519,205
45913,481,242,22,0
45914,196,1603,810,75
45915,19,226,465,53
45916,599,353,26,0
45917,499,220,16,0
45918,0,18,215,464
45919,66,536,264,23
45920,119,853,546,74
45921,0,29,284,604
45922,64,567,212,18
45923,667,265,25,3
45924,753,253,26,0
45925,0,59,649,304
45926,0,18,193,489
45927,214,492,57,0
45928,220,238,27,0
45929,227,530,100,0
45930,1,70,664,354
45931,0,15,197,549
45932,0,22,229,514
45933,27,229,582,78
45934,583,203,13,0
45935,0,25,318,310
45936,487,230,24,0
45937,205,482,54,0
45938,0,56,506,252
45939,0,13,238,526
45940,250,506,52,0
45941,447,212,15,0
45942,134,1193,302,24
45943,69,522,245,16
45944,0,26,215,530
45945,662,324,33,0
45946,429,210,21,0
45947,99,785,242,18
45948,0,22,230,455
45949,45,461,784,89
45950,475,216,15,0
45951,17,211,517,44
45952,0,19,237,516
45953,0,62,551,840
45954,58,493,191,14
45955,75,488,226,21
45956,0,15,191,491
45957,442,226,8,0
45958,56,508,218,20
45959,483,239,18,0
45960,572,237,13,0
45961,524,206,25,0
45962,45,543,1296,245
45963,0,15,214,528
45964,0,59,514,213
45965,0,18,198,166
45966,0,24,230,510
45967,54,493,204,12
45968,0,13,226,603
45969,54,581,273,22
45970,156,160,15,0
45971,202,561,66,0
45972,41,290,48,0
45973,209,499,63,0
45974,0,47,454,728
45975,211,517,57,0
45976,0,57,536,219
45977,0,23,256,546
45978,0,22,335,1258
45979,36,301,600,70
45980,0,13,201,440
45981,41,523,67,0
45982,549,228,20,0
45983,0,92,675,345
45984,512,218,24,1
45985,773,457,41,0
45986,193,437,59,2
45987,0,23,192,485
45988,19,244,638,66
45989,21,208,518,70
45990,1,18,196,524
45991,268,599,68,0
45992,0,13,202,472
45993,24,240,581,62
45994,0,74,616,238
45995,0,60,540,251
45996,208,511,65,0
45997,24,201,612,79
45998,0,65,527,238
45999,24,221,482,56
46000,16,182,486,71
46001,75,582,343,30
46002,217,472,75,0
46003,0,22,192,463
46004,27,216,568,76
46005,65,527,208,22
46006,78,651,362,30
46007,191,469,58,0
46008,214,539,62,0
46009,384,710,92,0
46010,24,210,512,62
46011,192,507,60,0
46012,436,186,19,0
46013,135,1111,505,47
46014,47,511,809,96
46015,263,697,73,0
46016,25,257,613,65
46017,426,184,13,0
46018,59,515,238,24
46019,237,496,65,2
46020,15,211,556,56
46021,47,444,207,13
46022,0,31,254,653
46023,23,231,498,69
46024,16,251,907,119
46025,453,214,20,0
46026,69,557,296,31
46027,0,32,355,681
46028,1172,334,31,0
46029,0,61,467,213
46030,242,230,18,0
46031,63,555,244,25
46032,0,18,242,532
46033,803,968,112,0
46034,0,58,465,198
46035,484,217,14,0
46036,0,16,220,492
46037,49,447,208,19
46038,54,518,244,26
46039,0,62,496,221
46040,157,1158,292,17
46041,0,24,165,466
46042,0,18,215,517
46043,65,512,221,19
46044,520,260,29,0
46045,0,60,481,209
46046,0,69,572,254
46047,946,285,26,0
46048,214,503,60,0
46049,0,27,264,573
46050,199,525,57,0
46051,41,344,37,0
46052,19,256,516,52
46053,0,27,227,518
46054,225,933,119,0
46055,563,296,30,0
46056,54,494,214,22
46057,0,29,253,551
46058,48,549,259,27
46059,21,253,540,69
46060,0,55,502,193
46061,227,469,65,0
46062,230,559,56,0
46063,0,21,221,561
46064,0,69,591,243
46065,54,561,282,23
46066,95,775,288,24
46067,658,242,23,0
46068,0,19,271,514
46069,254,634,77,0
46070,90,671,287,30
46071,20,204,429,53
46072,235,547,52,0
46073,0,51,487,206
46074,62,504,219,17
46075,0,23,247,465
46076,24,229,494,50
46077,74,541,230,24
46078,0,25,292,718
46079,523,199,19,0
46080,0,45,553,1121
46081,0,62,533,210
46082,128,1157,692,72
46083,225,473,68,0
46084,16,222,552,60
46085,0,63,527,197
46086,0,26,274,267
46087,0,26,230,666
46088,597,241,16,0
46089,21,265,626,88
46090,228,448,62,0
46091,756,216,12,0
46092,1,20,226,560
46093,0,20,203,439
46094,246,552,64,0
46095,516,193,19,0
46096,849,1192,101,0
46097,14,188,530,53
46098,153,430,44,0
46099,42,497,227,20
46100,594,232,16,0
46101,70,500,196,24
46102,826,542,50,0
46103,544,252,22,0
46104,155,158,19,0
46105,61,473,212,17
46106,0,62,485,730
46107,21,209,474,69
46108,0,59,562,247
46109,462,202,23,0
46110,84,602,86,0
46111,19,223,508,60
46112,0,73,559,235
46113,0,34,396,641
46114,689,338,38,0
46115,217,529,54,0
46116,94,657,332,28
46117,0,18,168,172
46118,1,50,439,194
46119,580,227,15,1
46120,0,48,339,38
46121,0,52,440,251
46122,569,292,36,0
46123,222,640,68,0
46124,299,353,76,0
46125,0,69,516,227
46126,0,26,197,149
46127,44,482,228,20
46128,0,102,557,241
46129,0,95,744,287
46130,0,11,234,545
46131,1055,331,22,0
46132,0,71,563,227
46133,28,292,557,69
46134,0,18,237,500
46135,92,654,278,20
46136,56,517,194,18
46137,193,537,51,0
46138,0,72,640,231
46139,469,193,21,0
46140,27,202,562,73
46141,0,61,529,303
46142,31,324,46,0
46143,0,19,195,537
46144,1111,309,29,0
46145,0,24,346,39
46146,73,467,218,24
46147,0,74,558,219
46148,587,280,36,0
46149,2,21,270,537
46150,0,157,1276,290
46151,0,51,468,219
46152,0,33,377,873
46153,0,168,1584,1619
46154,14,227,543,65
46155,193,452,52,0
46156,400,778,98,0
46157,721,241,22,0
46158,56,609,220,15
46159,492,1427,384,29
46160,0,25,231,434
46161,471,232,20,0
46162,98,941,250,22
46163,21,272,1088,127
46164,16,168,169,16
46165,199,195,23,0
46166,0,22,226,541
46167,658,257,22,0
46168,463,215,22,0
46169,0,19,227,574
46170,16,179,434,59
46171,0,62,448,224
46172,0,96,785,312
46173,62,480,228,9
46174,679,261,25,1
46175,0,95,787,433
46176,0,27,245,538
46177,24,221,510,60
46178,208,557,59,1
46179,23,176,174,20
46180,431,212,18,0
46181,64,518,225,18
46182,0,64,540,237
46183,1,18,202,499
46184,253,693,67,1
46185,73,545,245,13
46186,229,618,60,0
46187,81,693,474,57
46188,50,543,254,28
46189,3,25,219,512
46190,821,472,40,0
46191,15,221,542,55
46192,227,528,67,0
46193,242,458,70,0
46194,53,613,274,20
46195,59,566,1231,147
46196,0,58,563,307
46197,20,202,510,53
46198,540,219,30,0
46199,263,867,121,0
46200,2,68,498,249
46201,0,73,547,254
46202,0,18,252,486
46203,255,524,65,0
46204,0,22,203,481
46205,350,689,72,0
46206,0,76,697,301
46207,595,228,21,0
46208,19,242,464,53
46209,526,203,21,0
46210,232,504,73,0
46211,1,68,501,212
46212,653,217,20,0
46213,557,199,18,0
46214,0,122,1098,610
46215,637,232,29,0
46216,73,579,275,19
46217,0,27,242,492
46218,500,205,20,0
46219,214,494,53,0
46220,535,225,23,2
46221,538,267,26,0
46222,509,212,15,0
46223,18,194,508,64
46224,1330,579,57,0
46225,3,16,234,522
46226,42,362,629,65
46227,0,74,709,456
46228,16,227,496,54
46229,509,212,21,0
46230,295,531,85,0
46231,17,289,625,79
46232,65,561,292,22
46233,458,192,17,0
46234,17,188,635,75
46235,67,587,1274,155
46236,13,213,546,62
46237,93,649,367,33
46238,0,72,534,193
46239,43,510,241,21
46240,11,250,603,76
46241,209,535,72,0
46242,30,245,779,87
46243,56,485,212,24
46244,0,19,230,552
46245,211,481,69,0
46246,0,75,604,259
46247,0,69,513,223
46248,62,576,188,15
46249,22,195,474,60
46250,0,72,524,221
46251,0,35,346,685
46252,17,208,500,68
46253,0,43,327,37
46254,163,1375,411,21
46255,698,1098,125,0
46256,0,70,622,212
46257,62,407,58,0
46258,23,337,932,108
46259,0,111,956,236
46260,16,204,471,60
46261,23,201,487,51
46262,24,270,856,100
46263,462,245,14,0
46264,87,581,267,29
46265,644,237,12,6
46266,25,164,184,24
46267,0,24,290,597
46268,18,212,531,59
46269,274,638,79,0
46270,26,244,744,101
46271,23,276,675,86
46272,201,501,53,0
46273,60,548,245,19
46274,0,72,468,202
46275,0,70,568,238
46276,61,464,216,29
46277,478,204,10,0
46278,0,79,718,427
46279,58,454,194,22
46280,215,472,69,0
46281,0,18,211,524
46282,56,541,238,22
46283,31,270,514,72
46284,328,563,77,0
46285,0,66,597,276
46286,23,192,468,66
46287,3,22,206,473
46288,218,520,67,0
46289,219,662,79,0
46290,221,736,78,0
46291,72,506,209,28
46292,0,19,195,457
46293,0,23,247,587
46294,2,67,678,953
46295,225,461,52,0
46296,0,80,498,278
46297,36,302,563,75
46298,26,224,540,77
46299,13,188,176,20
46300,70,519,228,16
46301,309,540,70,3
46302,272,888,115,1
46303,23,204,590,63
46304,69,557,234,21
46305,0,26,197,500
46306,0,65,538,232
46307,0,18,186,494
46308,23,211,531,65
46309,26,198,466,50
46310,28,180,456,49
46311,0,17,219,499
46312,268,675,70,0
46313,557,234,15,0
46314,230,515,74,0
46315,20,246,709,90
46316,750,242,12,0
46317,0,13,167,470
46318,19,207,728,90
46319,0,68,525,215
46320,0,64,550,233
46321,59,574,784,99
46322,239,472,61,0
46323,0,70,708,290
46324,0,21,195,513
46325,9,280,825,117
46326,661,226,9,0
46327,0,19,209,504
46328,512,239,19,0
46329,530,210,11,0
46330,0,18,200,508
46331,20,218,487,45
46332,60,532,252,21
46333,26,220,530,62
46334,206,480,189,17
46335,72,520,266,23
46336,61,578,281,26
46337,498,230,21,0
46338,0,71,534,251
